iteration, total_datas, (x,y,c1,...,cn)*
0,5,0.569441,0.141849,-1,-1,-1,-1,-1,-0.0778145,0.148535,-1,-1,0.170078,-1,-1,-0.144631,0.0667178,-1,-1,-1,-1,-1,-0.598027,0.170754,-1,-1,-1,0.114277,-1,0.485258,-0.232914,-1,0.234029,-1,-1,0.234029,-0.505656,-0.353337,-1,-1,-1,-1,-1,-0.149193,-0.442253,-1,-1,-1,-1,-1,0.52136,0.371576,-1,-1,-1,-1,-1,-0.00435962,-0.186138,-1,-1,-1,-1,-1,-0.520832,-0.182784,-1,-1,-1,-1,-1,0.0326698,0.433173,0.151866,-1,0.136866,-1,-1,0.331275,-0.0566215,-1,-1,-1,-1,-1,0.259406,0.47836,-1,-1,-1,-1,-1,-0.0681404,0.347925,0.161332,-1,0.0812678,-1,-1,0.373947,0.116229,-1,0.178225,-1,-1,0.178225,0.339564,-0.399148,-1,-1,-1,-1,-1,-0.562765,-0.402693,-1,-1,-1,-1,-1,-0.271619,0.199623,-1,-1,-1,0.214083,-1,0.310564,0.00779666,-1,0.0677829,-1,-1,0.0677829,0.159756,0.503924,-1,-1,-1,-1,-1,0.155527,-0.491913,-1,-1,-1,-1,-1,0.384781,0.397233,-1,-1,-1,-1,-1,-0.418931,-0.172712,-1,-1,-1,-1,-1,0.257316,-0.533949,-1,-1,-1,-1,-1,-0.305564,-0.268772,-1,-1,-1,-1,-1,-0.0784777,-0.514005,-1,-1,-1,-1,-1,0.216959,0.482864,-1,-1,-1,-1,-1,-0.102458,-0.241566,-1,-1,-1,-1,-1,0.513775,-0.552255,-1,-1,-1,-1,-1,0.438481,-0.541411,-1,-1,-1,-1,-1,-0.394399,0.14151,-1,-1,-1,0.103589,-1,-0.138574,0.415131,0.0984341,-1,0.178169,-1,-1,0.126665,-0.474324,-1,-1,-1,-1,-1,-0.341312,-0.227618,-1,-1,-1,-1,-1,-0.0710412,-0.0450482,-1,-1,-1,-1,-1,-0.313951,-0.437013,-1,-1,-1,-1,-1,0.335511,0.460463,-1,-1,-1,-1,-1,-0.293499,-0.336817,-1,-1,-1,-1,-1,-0.100646,0.506152,-1,-1,0.227871,-1,-1,0.19513,-0.123261,-1,0.151402,-1,-1,0.151402,-0.358291,0.39623,-1,-1,-1,0.241651,-1,-0.217103,-0.426733,-1,-1,-1,-1,-1,0.0982193,-0.556938,-1,-1,-1,-1,-1,-0.116502,0.0776666,-1,-1,-1,-1,-1,0.444376,0.385185,-1,-1,-1,-1,-1,-0.00206744,0.300592,0.227786,-1,-1,-1,-1,-0.166096,0.156337,-1,-1,0.21863,-1,-1,-0.485719,0.190781,-1,-1,-1,-1,-1,-0.365181,-0.553216,-1,-1,-1,-1,-1,-0.174097,0.287944,0.230059,-1,0.172614,-1,-1
1,5,0.56928,0.141731,-1,-1,-1,-1,-1,-0.0779345,0.148695,-1,-1,0.169988,-1,-1,-0.144732,0.0665454,-1,-1,-1,-1,-1,-0.598214,0.170684,-1,-1,-1,0.114473,-1,0.485107,-0.232783,-1,0.233831,-1,-1,0.233831,-0.505762,-0.353507,-1,-1,-1,-1,-1,-0.149168,-0.442054,-1,-1,-1,-1,-1,0.521312,0.371382,-1,-1,-1,-1,-1,-0.00448981,-0.18629,-1,-1,-1,-1,-1,-0.520988,-0.182659,-1,-1,-1,-1,-1,0.0324713,0.433197,0.15168,-1,0.136839,-1,-1,0.331394,-0.0564606,-1,-1,-1,-1,-1,0.259251,0.478233,-1,-1,-1,-1,-1,-0.068328,0.347994,0.161227,-1,0.0814609,-1,-1,0.373889,0.11642,-1,0.178397,-1,-1,0.178397,0.339548,-0.398948,-1,0.342268,-1,-1,-1,-0.562886,-0.402853,-1,-1,-1,-1,-1,-0.271813,0.199673,-1,-1,-1,0.213891,-1,0.310407,0.00792039,-1,0.0679486,-1,-1,0.0679486,0.159564,0.503982,-1,-1,-1,-1,-1,0.155503,-0.491714,-1,0.469062,-1,-1,-1,0.38468,0.39706,-1,-1,-1,-1,-1,-0.418921,-0.172512,-1,-1,-1,-1,-1,0.257342,-0.534147,-1,0.483037,-1,-1,-1,-0.305679,-0.268609,-1,-1,-1,-1,-1,-0.0786755,-0.514034,-1,-1,-1,-1,-1,0.216767,0.482808,-1,-1,-1,-1,-1,-0.102503,-0.241371,-1,-1,-1,-1,-1,0.513575,-0.552265,-1,0.527996,-1,-1,-1,0.438284,-0.541382,-1,0.496299,-1,-1,-1,-0.394396,0.14131,-1,-1,-1,0.103687,-1,-0.13877,0.415169,0.0984756,-1,0.178344,-1,-1,0.126563,-0.474152,-1,0.464818,-1,-1,-1,-0.34125,-0.227428,-1,-1,-1,-1,-1,-0.0710163,-0.0448498,-1,-1,-1,-1,-1,-0.314104,-0.437141,-1,-1,-1,-1,-1,0.335652,0.460604,-1,-1,-1,-1,-1,-0.293306,-0.336764,-1,-1,-1,-1,-1,-0.100673,0.506351,-1,-1,0.228061,-1,-1,0.194935,-0.123306,-1,0.151597,-1,-1,0.151597,-0.358366,0.396045,-1,-1,-1,0.241454,-1,-0.216908,-0.426688,-1,-1,-1,-1,-1,0.09809,-0.557091,-1,-1,-1,-1,-1,-0.116602,0.0774929,-1,-1,-1,-1,-1,0.444176,0.385197,-1,-1,-1,-1,-1,-0.00217609,0.300424,0.22789,-1,-1,-1,-1,-0.166276,0.156424,-1,-1,0.218707,-1,-1,-0.485919,0.190779,-1,-1,-1,-1,-1,-0.365294,-0.553381,-1,-1,-1,-1,-1,-0.174293,0.287983,0.230085,-1,0.172807,-1,-1
2,5,0.569119,0.141612,-1,-1,-1,-1,-1,-0.0780539,0.148855,-1,-1,0.169898,-1,-1,-0.144833,0.0663729,-1,-1,-1,-1,-1,-0.598401,0.170613,-1,-1,-1,0.11467,-1,0.484956,-0.232652,-1,0.233633,-1,-1,0.233633,-0.505868,-0.353676,-1,-1,-1,-1,-1,-0.149143,-0.441856,-1,-1,-1,-1,-1,0.521262,0.371188,-1,-1,-1,-1,-1,-0.00462046,-0.186441,-1,-1,-1,-1,-1,-0.521144,-0.182534,-1,-1,-1,-1,-1,0.0322728,0.433222,0.151494,-1,0.136814,-1,-1,0.331513,-0.0563001,-1,-1,-1,-1,-1,0.259096,0.478107,-1,-1,-1,-1,-1,-0.0685154,0.348064,0.161121,-1,0.0816541,-1,-1,0.373831,0.116612,-1,0.178569,-1,-1,0.178569,0.339532,-0.398749,-1,0.342069,-1,-1,0.342069,-0.563007,-0.403012,-1,-1,-1,-1,-1,-0.272006,0.199723,-1,-1,-1,0.2137,-1,0.31025,0.00804354,-1,0.0681141,-1,-1,0.0681141,0.159373,0.50404,-1,-1,-1,-1,-1,0.155478,-0.491516,-1,0.468887,-1,-1,-1,0.384579,0.396888,-1,-1,-1,-1,-1,-0.418912,-0.172312,-1,-1,-1,-1,-1,0.257368,-0.534345,-1,0.483229,-1,-1,-1,-0.305794,-0.268445,-1,-1,-1,-1,-1,-0.0788734,-0.514063,-1,-1,-1,-1,-1,0.216575,0.482752,-1,-1,-1,-1,-1,-0.102549,-0.241177,-1,-1,-1,-1,-1,0.513375,-0.552274,-1,-1,-1,-1,-1,0.438086,-0.541351,-1,0.496226,-1,-1,-1,-0.394393,0.14111,-1,-1,-1,0.103785,-1,-0.138967,0.415206,0.0985174,-1,0.178519,-1,-1,0.12646,-0.473981,-1,0.464709,-1,-1,-1,-0.341188,-0.227238,-1,-1,-1,-1,-1,-0.0709909,-0.0446514,-1,-1,-1,-1,-1,-0.314258,-0.437269,-1,-1,-1,-1,-1,0.335791,0.460748,-1,-1,-1,-1,-1,-0.293113,-0.336711,-1,-1,-1,-1,-1,-0.100699,0.506549,-1,-1,0.228251,-1,-1,0.19474,-0.123352,-1,0.151792,-1,-1,0.151792,-0.358447,0.395862,-1,-1,-1,0.241256,-1,-0.216714,-0.42664,-1,-1,-1,-1,-1,0.0979608,-0.557243,-1,-1,-1,-1,-1,-0.116702,0.0773196,-1,-1,-1,-1,-1,0.443976,0.385209,-1,-1,-1,-1,-1,-0.00228524,0.300256,0.227994,-1,-1,-1,-1,-0.166457,0.156511,-1,-1,0.218786,-1,-1,-0.486119,0.190778,-1,-1,-1,-1,-1,-0.365406,-0.553547,-1,-1,-1,-1,-1,-0.174489,0.288022,0.230111,-1,0.172999,-1,-1
3,5,0.56896,0.141491,-1,-1,-1,-1,-1,-0.078173,0.149016,-1,-1,0.169808,-1,-1,-0.144935,0.0662007,-1,-1,-1,-1,-1,-0.598588,0.170542,-1,-1,-1,0.114866,-1,0.484806,-0.23252,-1,0.233435,-1,-1,0.233435,-0.505974,-0.353846,-1,-1,-1,-1,-1,-0.149117,-0.441658,-1,-1,-1,-1,-1,0.521212,0.370995,-1,-1,-1,-1,-1,-0.00475157,-0.186592,-1,-1,-1,-1,-1,-0.5213,-0.182409,-1,-1,-1,-1,-1,0.0320744,0.433247,0.151308,-1,0.136789,-1,-1,0.331633,-0.05614,-1,-1,-1,-1,-1,0.258941,0.477981,-1,-1,-1,-1,-1,-0.0687026,0.348134,0.161015,-1,0.0818475,-1,-1,0.373773,0.116803,-1,0.178741,-1,-1,0.178741,0.339515,-0.39855,-1,0.341869,-1,-1,0.341869,-0.563128,-0.403171,-1,-1,-1,-1,-1,-0.2722,0.199772,-1,-1,-1,0.213508,-1,0.310092,0.0081661,-1,0.0682794,-1,-1,0.0682794,0.159182,0.504098,-1,-1,-1,-1,-1,0.155455,-0.491317,-1,0.468712,-1,-1,0.468712,0.384476,0.396716,-1,-1,-1,-1,-1,-0.418903,-0.172113,-1,-1,-1,-1,-1,0.257393,-0.534544,-1,0.483422,-1,-1,0.483422,-0.305909,-0.268281,-1,-1,-1,-1,-1,-0.0790713,-0.514092,-1,-1,-1,-1,-1,0.216383,0.482695,-1,-1,-1,-1,-1,-0.102596,-0.240982,-1,-1,-1,-1,-1,0.513175,-0.552283,-1,-1,-1,-1,0.527874,0.437888,-0.541321,-1,0.496154,-1,-1,0.496154,-0.394391,0.14091,-1,-1,-1,0.103883,-1,-0.139163,0.415244,0.098559,-1,0.178694,-1,-1,0.126357,-0.473809,-1,0.464601,-1,-1,0.464601,-0.341126,-0.227048,-1,-1,-1,-1,-1,-0.0709649,-0.0444531,-1,-1,-1,-1,-1,-0.314412,-0.437397,-1,-1,-1,-1,-1,0.335929,0.460893,-1,-1,-1,-1,-1,-0.29292,-0.336658,-1,-1,-1,-1,-1,-0.100726,0.506747,-1,-1,0.228441,-1,-1,0.194545,-0.123397,-1,0.151987,-1,-1,0.151987,-0.35853,0.39568,-1,-1,-1,0.241058,-1,-0.21652,-0.426592,-1,-1,-1,-1,-1,0.0978317,-0.557396,-1,-1,-1,-1,-1,-0.116802,0.0771466,-1,-1,-1,-1,-1,0.443777,0.385222,-1,-1,-1,-1,-1,-0.00239489,0.300089,0.228098,-1,-1,-1,-1,-0.166637,0.156597,-1,-1,0.218865,-1,-1,-0.486319,0.190777,-1,-1,-1,-1,-1,-0.365518,-0.553712,-1,-1,-1,-1,-1,-0.174685,0.288061,0.230137,-1,0.173192,-1,-1
4,5,0.568801,0.14137,-1,-1,-1,-1,-1,-0.0782915,0.149177,-1,-1,0.169718,-1,-1,-0.145037,0.0660286,-1,-1,-1,-1,-1,-0.598775,0.170471,-1,-1,-1,0.115063,-1,0.484655,-0.232388,-1,0.233236,-1,-1,0.233236,-0.506081,-0.354015,-1,-1,-1,-1,-1,-0.14909,-0.441459,-1,-1,-1,-1,-1,0.521162,0.370801,-1,-1,-1,-1,-1,-0.00488312,-0.186743,-1,-1,-1,-1,-1,-0.521457,-0.182285,-1,-1,-1,-1,-1,0.0318761,0.433273,0.151121,-1,0.136765,-1,-1,0.331753,-0.0559801,-1,-1,-1,-1,-1,0.258785,0.477856,-1,-1,-1,-1,-1,-0.0688896,0.348205,0.160908,-1,0.082041,-1,-1,0.373714,0.116994,-1,0.178912,-1,-1,0.178912,0.339498,-0.39835,-1,0.341669,-1,-1,0.341669,-0.563249,-0.40333,-1,-1,-1,-1,-1,-0.272394,0.199821,-1,-1,-1,0.213316,-1,0.309933,0.00828806,-1,0.0684444,-1,-1,0.0684444,0.158991,0.504157,-1,-1,-1,-1,-1,0.155432,-0.491118,-1,0.468537,-1,-1,0.468537,0.384374,0.396544,-1,-1,-1,-1,-1,-0.418894,-0.171913,-1,-1,-1,-1,-1,0.257418,-0.534742,-1,0.483614,-1,-1,0.483614,-0.306023,-0.268117,-1,-1,-1,-1,-1,-0.0792694,-0.51412,-1,-1,-1,-1,-1,0.216192,0.482637,-1,-1,-1,-1,-1,-0.102643,-0.240788,-1,-1,-1,-1,-1,0.512976,-0.552291,-1,-1,-1,-1,-1,0.437691,-0.54129,-1,0.496081,-1,-1,0.496081,-0.39439,0.14071,-1,-1,-1,0.10398,-1,-0.139359,0.415282,0.0986009,-1,0.178869,-1,-1,0.126253,-0.473638,-1,0.464493,-1,-1,0.464493,-0.341065,-0.226858,-1,-1,-1,-1,-1,-0.0709383,-0.0442549,-1,-1,-1,-1,-1,-0.314566,-0.437524,-1,-1,-1,-1,-1,0.336066,0.461039,-1,-1,-1,-1,-1,-0.292728,-0.336604,-1,-1,-1,-1,-1,-0.100752,0.506945,-1,-1,0.228632,-1,-1,0.19435,-0.123441,-1,0.152182,-1,-1,0.152182,-0.358617,0.3955,-1,-1,-1,0.240859,-1,-0.216326,-0.426542,-1,-1,-1,-1,-1,0.0977027,-0.557549,-1,-1,-1,-1,-1,-0.116903,0.0769739,-1,-1,-1,-1,-1,0.443577,0.385236,-1,-1,-1,-1,-1,-0.00250504,0.299922,0.228201,-1,-1,-1,-1,-0.166818,0.156683,-1,-1,0.218944,-1,-1,-0.486519,0.190777,-1,-1,-1,-1,-1,-0.365629,-0.553878,-1,-1,-1,-1,-1,-0.174882,0.288099,0.230164,-1,0.173385,-1,-1
5,5,0.568643,0.141247,-1,-1,-1,-1,-1,-0.0784095,0.149338,-1,-1,0.169626,-1,-1,-0.145139,0.0658567,-1,-1,-1,-1,-1,-0.598962,0.1704,-1,-1,-1,0.115259,-1,0.484505,-0.232256,-1,0.233038,-1,-1,0.233038,-0.506188,-0.354183,-1,-1,-1,-1,-1,-0.149063,-0.441261,-1,-1,-1,-1,-1,0.521111,0.370608,-1,-1,-1,-1,-1,-0.00501513,-0.186893,-1,-1,-1,-1,-1,-0.521614,-0.182161,-1,-1,-1,-1,-1,0.0316779,0.4333,0.150935,-1,0.136742,-1,-1,0.331874,-0.0558207,-1,-1,-1,-1,-1,0.258629,0.477731,-1,-1,-1,-1,-1,-0.0690763,0.348277,0.160801,-1,0.0822348,-1,-1,0.373655,0.117185,-1,0.179084,-1,-1,0.179084,0.33948,-0.398151,-1,0.34147,-1,-1,0.34147,-0.56337,-0.403489,-1,-1,-1,-1,-1,-0.272588,0.19987,-1,-1,-1,0.213125,-1,0.309774,0.00840944,-1,0.0686092,-1,-1,0.0686092,0.158799,0.504216,-1,-1,-1,-1,-1,0.155409,-0.49092,-1,0.468361,-1,-1,0.468361,0.384272,0.396372,-1,-1,-1,-1,-1,-0.418886,-0.171713,-1,-1,-1,-1,-1,0.257441,-0.534941,-1,0.483807,-1,-1,0.483807,-0.306136,-0.267953,-1,-1,-1,-1,-1,-0.0794675,-0.514147,-1,-1,-1,-1,-1,0.216,0.48258,-1,-1,-1,-1,-1,-0.102692,-0.240594,-1,-1,-1,-1,-1,0.512776,-0.552299,-1,-1,-1,-1,-1,0.437493,-0.541259,-1,0.496009,-1,-1,0.496009,-0.394389,0.14051,-1,-1,-1,0.104077,-1,-0.139556,0.41532,0.0986432,-1,0.179044,-1,-1,0.12615,-0.473467,-1,0.464385,-1,-1,0.464385,-0.341003,-0.226667,-1,-1,-1,-1,-1,-0.070911,-0.0440567,-1,-1,-1,-1,-1,-0.314721,-0.437651,-1,-1,-1,-1,-1,0.3362,0.461187,-1,-1,-1,-1,-1,-0.292535,-0.336551,-1,-1,-1,-1,-1,-0.100778,0.507144,-1,-1,0.228822,-1,-1,0.194155,-0.123486,-1,0.152376,-1,-1,0.152376,-0.358709,0.395322,-1,-1,-1,0.240659,-1,-0.216133,-0.42649,-1,-1,-1,-1,-1,0.097574,-0.557702,-1,-1,-1,-1,-1,-0.117004,0.0768015,-1,-1,-1,-1,-1,0.443378,0.38525,-1,-1,-1,-1,-1,-0.00261569,0.299755,0.228304,-1,-1,-1,-1,-0.166999,0.156768,-1,-1,0.219025,-1,-1,-0.486719,0.190777,-1,-1,-1,-1,-1,-0.36574,-0.554045,-1,-1,-1,-1,-1,-0.175078,0.288138,0.230191,-1,0.173578,-1,-1
6,5,0.568486,0.141123,-1,-1,-1,-1,-1,-0.0785271,0.1495,-1,-1,0.169535,-1,-1,-0.145242,0.065685,-1,-1,-1,-1,-1,-0.599148,0.170328,-1,-1,-1,0.115456,-1,0.484356,-0.232123,-1,0.23284,-1,-1,0.23284,-0.506296,-0.354352,-1,-1,-1,-1,-1,-0.149035,-0.441063,-1,-1,-1,-1,-1,0.521059,0.370415,-1,-1,-1,-1,-1,-0.00514759,-0.187043,-1,-1,-1,-1,-1,-0.521771,-0.182037,-1,-1,-1,-1,-1,0.0314797,0.433327,0.150748,-1,0.136719,-1,-1,0.331995,-0.0556616,-1,-1,-1,-1,-1,0.258472,0.477606,-1,-1,-1,-1,-1,-0.0692629,0.348349,0.160694,-1,0.0824287,-1,-1,0.373596,0.117376,-1,0.179255,-1,-1,0.179255,0.339462,-0.397952,-1,0.34127,-1,-1,0.34127,-0.563492,-0.403648,-1,-1,-1,-1,-1,-0.272782,0.199919,-1,-1,-1,0.212933,-1,0.309615,0.00853022,-1,0.0687737,-1,-1,0.0687737,0.158608,0.504275,-1,-1,-1,-1,-1,0.155388,-0.490721,-1,0.468185,-1,-1,0.468185,0.384176,0.396197,-1,-1,-1,-1,-1,-0.418877,-0.171513,-1,-1,-1,-1,-1,0.257465,-0.535139,-1,0.483999,-1,-1,0.483999,-0.306249,-0.267788,-1,-1,-1,-1,-1,-0.0796657,-0.514174,-1,-1,-1,-1,-1,0.215809,0.482521,-1,-1,-1,-1,-1,-0.102741,-0.2404,-1,-1,-1,-1,-1,0.512576,-0.552306,-1,-1,-1,-1,-1,0.437296,-0.541227,-1,0.495936,-1,-1,0.495936,-0.394389,0.14031,-1,-1,-1,0.104174,-1,-0.139752,0.415359,0.0986857,-1,0.17922,-1,-1,0.126047,-0.473296,-1,0.464277,-1,-1,0.464277,-0.340941,-0.226477,-1,-1,-1,-1,-1,-0.0708832,-0.0438587,-1,-1,-1,-1,-1,-0.314876,-0.437777,-1,-1,-1,-1,-1,0.336333,0.461337,-1,-1,-1,-1,-1,-0.292342,-0.336497,-1,-1,-1,-1,-1,-0.100804,0.507342,-1,-1,0.229012,-1,-1,0.19396,-0.12353,-1,0.152571,-1,-1,0.152571,-0.358806,0.395147,-1,-1,-1,0.240459,-1,-0.21594,-0.426436,-1,-1,-1,-1,-1,0.0974454,-0.557855,-1,-1,-1,-1,-1,-0.117106,0.0766294,-1,-1,-1,-1,-1,0.443178,0.385265,-1,-1,-1,-1,-1,-0.00272684,0.299589,0.228406,-1,-1,-1,-1,-0.16718,0.156852,-1,-1,0.219106,-1,-1,-0.486919,0.190778,-1,-1,-1,-1,-1,-0.365851,-0.554211,-1,-1,-1,-1,-1,-0.175274,0.288176,0.230219,-1,0.173771,-1,-1
7,5,0.56833,0.140998,-1,-1,-1,-1,-1,-0.0786441,0.149662,-1,-1,0.169443,-1,-1,-0.145344,0.0655134,-1,-1,-1,-1,-1,-0.599335,0.170256,-1,-1,-1,0.115652,-1,0.484206,-0.23199,-1,0.232641,-1,-1,0.232641,-0.506405,-0.35452,-1,-1,-1,-1,-1,-0.149007,-0.440865,-1,-1,-1,-1,-1,0.521007,0.370222,-1,-1,-1,-1,-1,-0.00528049,-0.187193,-1,-1,-1,-1,-1,-0.521929,-0.181914,-1,-1,-1,-1,-1,0.0312817,0.433354,0.150561,-1,0.136698,-1,-1,0.332116,-0.0555029,-1,-1,-1,-1,-1,0.258315,0.477482,-1,-1,-1,-1,-1,-0.0694492,0.348422,0.160587,-1,0.0826228,-1,-1,0.373536,0.117567,-1,0.179427,-1,-1,0.179427,0.339444,-0.397753,-1,0.341071,-1,-1,0.341071,-0.563613,-0.403807,-1,-1,-1,-1,-1,-0.272976,0.199967,-1,-1,-1,0.212741,-1,0.309455,0.00865042,-1,0.068938,-1,-1,0.068938,0.158418,0.504336,-1,-1,-1,-1,-1,0.155366,-0.490522,-1,0.468008,-1,-1,0.468008,0.384079,0.396022,-1,-1,-1,-1,-1,-0.418869,-0.171313,-1,-1,-1,-1,-1,0.257487,-0.535338,-1,0.484192,-1,-1,0.484192,-0.306362,-0.267622,-1,-1,-1,-1,-1,-0.079864,-0.5142,-1,-1,-1,-1,-1,0.215618,0.482463,-1,-1,-1,-1,-1,-0.10279,-0.240206,-1,-1,-1,-1,-1,0.512376,-0.552312,-1,-1,-1,-1,-1,0.437098,-0.541196,-1,0.495862,-1,-1,0.495862,-0.394389,0.14011,-1,-1,-1,0.104271,-1,-0.139948,0.415397,0.0987284,-1,0.179395,-1,-1,0.125943,-0.473124,-1,0.464169,-1,-1,0.464169,-0.340879,-0.226287,-1,-1,-1,-1,-1,-0.0708548,-0.0436607,-1,-1,-1,-1,-1,-0.315031,-0.437903,-1,-1,-1,-1,-1,0.336464,0.461487,-1,-1,-1,-1,-1,-0.29215,-0.336443,-1,-1,-1,-1,-1,-0.10083,0.50754,-1,-1,0.229202,-1,-1,0.193765,-0.123574,-1,0.152766,-1,-1,0.152766,-0.358905,0.394974,-1,-1,-1,0.24026,-1,-0.215748,-0.426381,-1,-1,-1,-1,-1,0.0973169,-0.558008,-1,-1,-1,-1,-1,-0.117208,0.0764576,-1,-1,-1,-1,-1,0.442979,0.38528,-1,-1,-1,-1,-1,-0.00283849,0.299423,0.228509,-1,-1,-1,-1,-0.167361,0.156936,-1,-1,0.219187,-1,-1,-0.487119,0.19078,-1,-1,-1,-1,-1,-0.365962,-0.554378,-1,-1,-1,-1,-1,-0.175471,0.288214,0.230247,-1,0.173964,-1,-1
8,5,0.568175,0.140871,-1,-1,-1,-1,-1,-0.0787607,0.149825,-1,-1,0.169351,-1,-1,-0.145447,0.065342,-1,-1,-1,-1,-1,-0.599521,0.170184,-1,-1,-1,0.115849,-1,0.484057,-0.231857,-1,0.232443,-1,-1,0.232443,-0.506514,-0.354687,-1,-1,-1,-1,-1,-0.148978,-0.440667,-1,-1,-1,-1,-1,0.520954,0.370029,-1,-1,-1,-1,-1,-0.00541385,-0.187342,-1,-1,-1,-1,-1,-0.522086,-0.181791,-1,-1,-1,-1,-1,0.0310837,0.433383,0.150374,-1,0.136677,-1,-1,0.332239,-0.0553446,-1,-1,-1,-1,-1,0.258158,0.477359,-1,-1,-1,-1,-1,-0.0696353,0.348495,0.160479,-1,0.0828171,-1,-1,0.373476,0.117758,-1,0.179598,-1,-1,0.179598,0.339425,-0.397554,-1,0.340871,-1,-1,0.340871,-0.563735,-0.403966,-1,-1,-1,-1,-1,-0.27317,0.200015,-1,-1,-1,0.212549,-1,0.309295,0.00877002,-1,0.0691021,-1,-1,0.0691021,0.158227,0.504396,-1,-1,-1,-1,-1,0.155346,-0.490323,-1,0.467832,-1,-1,0.467832,0.383983,0.395846,-1,-1,-1,-1,-1,-0.418861,-0.171114,-1,-1,-1,-1,-1,0.25751,-0.535537,-1,0.484385,-1,-1,0.484385,-0.306474,-0.267457,-1,-1,-1,-1,-1,-0.0800624,-0.514225,-1,-1,-1,-1,-1,0.215427,0.482404,-1,-1,-1,-1,-1,-0.10284,-0.240013,-1,-1,-1,-1,-1,0.512176,-0.552318,-1,-1,-1,-1,-1,0.436901,-0.541164,-1,0.495789,-1,-1,0.495789,-0.39439,0.13991,-1,-1,-1,0.104367,-1,-0.140144,0.415436,0.098771,-1,0.179571,-1,-1,0.125839,-0.472954,-1,0.464062,-1,-1,0.464062,-0.340817,-0.226097,-1,-1,-1,-1,-1,-0.0708258,-0.0434628,-1,-1,-1,-1,-1,-0.315187,-0.438029,-1,-1,-1,-1,-1,0.336594,0.461639,-1,-1,-1,-1,-1,-0.291957,-0.336389,-1,-1,-1,-1,-1,-0.100855,0.507739,-1,-1,0.229392,-1,-1,0.19357,-0.123618,-1,0.152961,-1,-1,0.152961,-0.359009,0.394803,-1,-1,-1,0.24006,-1,-0.215556,-0.426324,-1,-1,-1,-1,-1,0.0971886,-0.558162,-1,-1,-1,-1,-1,-0.117311,0.0762861,-1,-1,-1,-1,-1,0.44278,0.385296,-1,-1,-1,-1,-1,-0.00295064,0.299258,0.22861,-1,-1,-1,-1,-0.167543,0.15702,-1,-1,0.21927,-1,-1,-0.487319,0.190782,-1,-1,-1,-1,-1,-0.366072,-0.554544,-1,-1,-1,-1,-1,-0.175667,0.288251,0.230275,-1,0.174158,-1,-1
9,5,0.568021,0.140744,-1,-1,-1,-1,-1,-0.0788768,0.149988,-1,-1,0.169259,-1,-1,-0.145551,0.0651707,-1,-1,-1,-1,-1,-0.599708,0.170111,-1,-1,-1,0.116045,-1,0.483908,-0.231724,-1,0.232244,-1,-1,0.232244,-0.506623,-0.354855,-1,-1,-1,-1,-1,-0.148948,-0.44047,-1,-1,-1,-1,-1,0.5209,0.369836,-1,-1,-1,-1,-1,-0.00554765,-0.18749,-1,-1,-1,-1,-1,-0.522244,-0.181668,-1,-1,-1,-1,-1,0.0308858,0.433412,0.150187,-1,0.136658,-1,-1,0.332361,-0.0551866,-1,-1,-1,-1,-1,0.258,0.477236,-1,-1,-1,-1,-1,-0.0698212,0.348569,0.160371,-1,0.0830116,-1,-1,0.373416,0.117949,-1,0.179769,-1,-1,0.179769,0.339406,-0.397354,-1,0.340672,-1,-1,0.340672,-0.563857,-0.404124,-1,-1,-1,-1,-1,-0.273365,0.200063,-1,-1,-1,0.212357,-1,0.309134,0.00888903,-1,0.0692659,-1,-1,0.0692659,0.158037,0.504457,-1,-1,-1,-1,-1,0.155326,-0.490124,-1,0.467655,-1,-1,0.467655,0.383885,0.395672,-1,-1,-1,-1,-1,-0.418853,-0.170914,-1,-1,-1,-1,-1,0.257531,-0.535736,-1,0.484579,-1,-1,0.484579,-0.306586,-0.267291,-1,-1,-1,-1,-1,-0.0802608,-0.51425,-1,-1,-1,-1,-1,0.215236,0.482344,-1,-1,-1,-1,-1,-0.10289,-0.239819,-1,-1,-1,-1,-1,0.511976,-0.552323,-1,-1,-1,-1,-1,0.436703,-0.541131,-1,0.495715,-1,-1,0.495715,-0.394392,0.13971,-1,-1,-1,0.104464,-1,-0.14034,0.415475,0.0988142,-1,0.179747,-1,-1,0.125736,-0.472783,-1,0.463954,-1,-1,0.463954,-0.340755,-0.225907,-1,-1,-1,-1,-1,-0.0707962,-0.043265,-1,-1,-1,-1,-1,-0.315343,-0.438154,-1,-1,-1,-1,-1,0.336723,0.461793,-1,-1,-1,-1,-1,-0.291765,-0.336334,-1,-1,-1,-1,-1,-0.100881,0.507937,-1,-1,0.229582,-1,-1,0.193375,-0.123662,-1,0.153155,-1,-1,0.153155,-0.359116,0.394634,-1,-1,-1,0.23986,-1,-0.215366,-0.426264,-1,-1,-1,-1,-1,0.0970603,-0.558315,-1,-1,-1,-1,-1,-0.117415,0.0761149,-1,-1,-1,-1,-1,0.44258,0.385313,-1,-1,-1,-1,-1,-0.00306328,0.299092,0.228712,-1,-1,-1,-1,-0.167725,0.157102,-1,-1,0.219353,-1,-1,-0.487519,0.190785,-1,-1,-1,-1,-1,-0.366182,-0.554712,-1,-1,-1,-1,-1,-0.175863,0.288289,0.230303,-1,0.174351,-1,-1
